generation,N_shifts,logPrior,logLik,eventRate,acceptRate
2770000,60,387.151,-28078.4,65.2851,0.4026
2775000,61,391.166,-28088.8,64.4322,0.3922
2780000,56,357.384,-28080.3,57.8533,0.3928
2785000,55,348.484,-28070.7,52.4678,0.3822
2790000,47,302.604,-28065,45.133,0.387
2795000,53,327.199,-28066,43.4188,0.3822
2800000,55,335.417,-28060.1,59.7122,0.3908
2805000,52,331.381,-28063.5,54.8775,0.3684
2810000,61,378.026,-28061,58.0515,0.3932
2815000,48,305.544,-28060.5,51.048,0.3734
2820000,41,259.9,-28073.6,37.5507,0.3586
2825000,45,287.913,-28053.3,47.8971,0.3654
2830000,45,288.576,-28064.4,40.2333,0.388
2835000,38,232.101,-28074.3,50.5863,0.3706
2840000,46,297.586,-28070.7,43.5179,0.3656
2845000,47,306.839,-28061.5,33.9465,0.3882
2850000,58,375.862,-28069.5,56.1436,0.3828
2855000,58,370.483,-28053.7,47.9721,0.3886
2860000,59,369.78,-28040.1,71.6424,0.3942
2865000,55,351.141,-28066.7,65.1292,0.3872
2870000,54,342.397,-28056.1,40.0976,0.3822
2875000,50,313.646,-28075,47.0074,0.3918
2880000,48,307.91,-28057.6,39.002,0.3878
2885000,42,275.222,-28044.6,38.6024,0.363
2890000,50,313.035,-28048.8,54.2463,0.3786
2895000,49,313.845,-28062.5,56.4333,0.367
2900000,42,267.636,-28056.8,38.6949,0.3562
2905000,48,307.095,-28051.5,35.3086,0.367
2910000,51,325.689,-28054.4,53.501,0.368
2915000,57,368.407,-28060,49.1214,0.3878
2920000,51,332.147,-28056.2,52.6102,0.3896
2925000,55,348.285,-28051.9,57.7287,0.3894
2930000,63,410.122,-28062.3,60.4553,0.3888
2935000,70,446.75,-28072,77.8875,0.4156
2940000,61,383.58,-28061.9,69.6122,0.3976
2945000,59,380.808,-28058.1,52.1968,0.4064
2950000,65,412.129,-28047.1,67.3228,0.4002
2955000,61,385.25,-28043.6,68.1507,0.3996
2960000,62,387.149,-28048.2,59.0029,0.399
2965000,68,439.653,-28050.7,70.3925,0.4114
2970000,64,411.308,-28056.4,69.264,0.4058
2975000,60,383.853,-28063.2,63.0462,0.3862
2980000,50,324.804,-28066.9,47.2176,0.373
2985000,50,314.689,-28047.8,55.7278,0.384
2990000,57,333.523,-28061,63.9147,0.3918
2995000,64,403.072,-28056.7,69.3707,0.3932
3000000,60,392.893,-28053.5,44.8523,0.393
3005000,68,423.065,-28040.6,85.6361,0.388
3010000,63,388.794,-28071.2,73.2631,0.4154
3015000,64,402.749,-28063.8,66.3143,0.4018
3020000,65,409.107,-28061.3,69.1432,0.4088
3025000,65,408.275,-28071.3,77.3925,0.392
3030000,55,336.204,-28054.8,49.543,0.3938
3035000,51,329.956,-28051.8,52.9893,0.3676
3040000,57,356.481,-28064.5,51.6431,0.365
3045000,60,373.979,-28072.1,58.586,0.386
3050000,63,390.297,-28071.3,54.6153,0.3994
3055000,60,376.572,-28056.9,69.923,0.3956
3060000,63,395.19,-28058.6,59.146,0.3944
3065000,59,369.863,-28067.8,69.5175,0.406
3070000,46,294.292,-28063.9,39.9325,0.4012
3075000,52,326.486,-28062,48.9173,0.3874
3080000,52,344.377,-28059.2,57.0779,0.3784
3085000,47,301.467,-28077.2,46.8426,0.374
3090000,52,332.459,-28072.1,60.3305,0.3726
3095000,54,336.38,-28073.4,45.5015,0.3836
3100000,63,401.994,-28072.1,74.0257,0.4012
3105000,60,376.928,-28080.9,57.6766,0.394
3110000,57,365.752,-28090.5,66.9932,0.4026
3115000,64,399.049,-28076.6,64.3674,0.4018
3120000,60,371.261,-28089.1,49.9013,0.3992
3125000,62,391.051,-28087.8,64.9187,0.4032
3130000,59,369.018,-28082.8,56.3384,0.4056
3135000,60,368.39,-28093.4,70.2363,0.3988
3140000,49,314.221,-28091.9,51.2776,0.3838
3145000,45,284.409,-28086.6,44.4116,0.3688
3150000,50,310.752,-28078.2,60.1686,0.3822
3155000,47,297.451,-28075,45.5274,0.383
3160000,38,249.456,-28099.6,33.2818,0.359
3165000,53,330.592,-28086.8,72.1215,0.3672
3170000,50,311.432,-28093.7,50.7325,0.3778
3175000,44,277.691,-28089.6,48.1936,0.3848
3180000,47,302.963,-28087.4,41.2644,0.3858
3185000,45,291.683,-28105.1,54.2624,0.3646
3190000,47,294.797,-28087.1,34.5463,0.3672
3195000,42,268.677,-28065.1,47.5408,0.3696
3200000,39,245.967,-28077.7,40.0772,0.3608
3205000,42,262.563,-28086.9,39.556,0.3504
3210000,49,307.639,-28087.1,53.4989,0.375
3215000,49,303.657,-28099.9,53.195,0.3726
3220000,56,342.329,-28083.8,57.4301,0.3956
3225000,45,284.101,-28087.1,43.7052,0.4066
3230000,47,290.499,-28083.3,55.8646,0.3728
3235000,45,293.208,-28101,44.4189,0.3816
3240000,46,293.458,-28090.7,45.1864,0.3768
3245000,47,307.569,-28090.2,49.0939,0.3998
3250000,55,349.58,-28096.6,54.9813,0.4152
3255000,52,334.896,-28094.7,54.5258,0.407
3260000,62,401.23,-28101.5,61.8643,0.399
3265000,63,397.574,-28092.2,58.1198,0.4144
3270000,53,335.114,-28079.4,52.3052,0.3968
3275000,57,353.502,-28097.2,41.2162,0.4082
3280000,52,333.292,-28088.1,52.0412,0.385
3285000,58,362.712,-28104.4,78.24,0.409
3290000,59,368.576,-28089.8,53.3925,0.404
3295000,51,317.835,-28107.9,47.7683,0.4058
3300000,47,298.424,-28103.7,49.2204,0.3968
3305000,43,271.801,-28099.6,34.4011,0.3892
3310000,43,278.443,-28096.7,47.8905,0.3724
3315000,47,289.487,-28103.3,46.5009,0.392
3320000,49,305.227,-28088.5,52.8862,0.3984
3325000,44,280.161,-28072,43.2292,0.383
3330000,48,310.111,-28081.5,51.9761,0.393
3335000,47,306.241,-28085.9,42.8353,0.3974
3340000,41,267.118,-28090,38.1875,0.3876
3345000,40,268.502,-28080.7,41.1016,0.3808
3350000,40,261.573,-28085.2,38.9556,0.3942
3355000,53,334.841,-28113.7,64.0574,0.4066
3360000,47,296.907,-28108.2,40.3318,0.4076
3365000,53,334.805,-28078.3,47.186,0.3936
3370000,51,311.264,-28084.7,50.7125,0.3988
3375000,50,316.002,-28062.7,63.8663,0.3872
3380000,50,326.318,-28067.9,57.5739,0.3826
3385000,53,323.484,-28066.3,51.9069,0.3958
3390000,47,294.065,-28082.9,44.5259,0.387
3395000,50,316.396,-28080.1,48.3469,0.3982
3400000,54,336.488,-28096.1,52.4917,0.4086
3405000,62,392.939,-28086.6,69.0813,0.4094
3410000,55,356.19,-28087.4,61.6229,0.417
3415000,57,365.801,-28070,49.7079,0.3978
3420000,60,382.8,-28075.7,51.3113,0.4094
3425000,59,366.485,-28068.9,48.7541,0.4042
3430000,52,334.644,-28060.7,39.2811,0.387
3435000,53,342.934,-28067.6,59.469,0.3898
3440000,57,359.348,-28062.6,53.3445,0.387
3445000,56,360.698,-28070.5,57.0033,0.3956
3450000,54,352.018,-28072.6,53.3977,0.3832
3455000,60,373.572,-28069.6,58.7117,0.4014
3460000,61,385.179,-28057.4,66.2461,0.3896
3465000,51,322.644,-28068.9,41.4407,0.3862
3470000,44,295.388,-28052,39.4189,0.3522
3475000,45,293.261,-28048.3,34.7512,0.3542
3480000,47,302.799,-28056.1,39.5357,0.361
3485000,50,323.246,-28067.8,44.7754,0.3796
3490000,48,312.067,-28079.8,37.784,0.3782
3495000,45,296.311,-28058,45.0849,0.3908
3500000,43,272.642,-28070.4,47.9579,0.3886
3505000,52,340.206,-28069.9,49.016,0.3842
3510000,51,316.651,-28077.3,55.2759,0.402
3515000,55,359.67,-28064.4,50.6095,0.3846
3520000,63,403.643,-28076.5,57.5482,0.4108
3525000,59,372.323,-28085.9,58.4385,0.408
3530000,55,357.238,-28083.4,49.8156,0.4116
3535000,55,374.893,-28087.4,63.2641,0.4152
3540000,49,312.444,-28076.3,58.0839,0.4224
3545000,50,312.592,-28089.5,42.8429,0.4096
3550000,48,288.147,-28089.8,45.7382,0.4006
3555000,44,271.74,-28086.8,37.8323,0.3916
3560000,48,314.996,-28105.8,45.0494,0.4104
3565000,48,309.901,-28100.6,45.5716,0.3884
3570000,51,320.923,-28098.4,43.9799,0.411
3575000,38,251.507,-28106.9,42.512,0.394
3580000,38,247.91,-28104.6,42.1143,0.37
3585000,37,230.688,-28102.4,37.1687,0.3792
3590000,38,246.579,-28095.6,45.2728,0.385
3595000,44,277.575,-28094.8,44.3294,0.3976
3600000,47,302.815,-28086.8,45.562,0.4028
3605000,46,292.07,-28073.5,51.6276,0.3936
3610000,44,288.849,-28083.1,50.9988,0.3914
3615000,44,282.279,-28078.8,41.1992,0.3852
3620000,44,278.18,-28063.2,38.3897,0.3842
3625000,41,256.67,-28083,40.9221,0.374
3630000,47,299.534,-28077.6,57.1357,0.3668
3635000,52,333.046,-28046.8,59.4435,0.3732
3640000,57,364.165,-28055,56.9567,0.4
3645000,64,405.209,-28043.7,56.5222,0.394
3650000,63,401.704,-28048.5,57.327,0.4012
3655000,64,390.144,-28044.2,51.0644,0.4046
3660000,60,361.17,-28044.4,64.8409,0.3942
3665000,67,424.727,-28061.7,64.9003,0.4026
3670000,71,443.039,-28043.5,77.5439,0.411
3675000,68,431.965,-28039.9,66.5007,0.4114
3680000,60,384.519,-28042.5,59.1065,0.4196
3685000,47,293.972,-28059.6,39.2735,0.383
3690000,50,323.207,-28070.3,57.9653,0.3918
3695000,50,319.648,-28047.8,58.6189,0.3996
3700000,46,289.864,-28054.3,54.1682,0.3666
3705000,48,302.958,-28068.3,49.8838,0.3748
3710000,52,330.92,-28064.9,38.5088,0.3706
3715000,57,355.254,-28068.8,63.8539,0.4018
3720000,55,345.473,-28071.7,62.1566,0.4078
3725000,49,315.494,-28068.3,41.1768,0.3982
3730000,59,378.831,-28075.3,50.3298,0.38
3735000,61,397.98,-28069.6,74.069,0.3996
3740000,60,374.432,-28069.1,53.7306,0.3988
3745000,59,386.055,-28068.8,60.4246,0.403
3750000,63,414.764,-28068,70.4023,0.388
3755000,57,358.035,-28089,63.2648,0.3902
3760000,46,292.548,-28072,40.0145,0.3894
3765000,50,317.937,-28055.8,43.3284,0.3866
3770000,48,322.544,-28066.7,53.5866,0.3856
3775000,52,330.06,-28080.6,59.5099,0.3816
3780000,60,382.301,-28070,67.8253,0.3892
3785000,58,373.502,-28065.9,60.7122,0.3958
3790000,55,350.389,-28076.5,50.8141,0.4032
3795000,52,348.517,-28059.8,51.7744,0.3962
3800000,55,360.677,-28075.7,58.5781,0.3946
3805000,55,360.648,-28080.6,64.6649,0.405
3810000,70,451.927,-28071,71.9617,0.4018
3815000,69,449.892,-28067.6,88.3362,0.3992
3820000,75,492.618,-28050.2,71.7929,0.407
3825000,70,439.398,-28053.9,62.002,0.398
3830000,64,407.51,-28053.4,69.8293,0.3864
3835000,73,469.896,-28062.2,61.0977,0.4132
3840000,58,366.809,-28057.9,54.4458,0.4054
3845000,59,384.95,-28066.4,63.9405,0.4
3850000,61,403.536,-28067.8,53.0178,0.3948
3855000,62,400.092,-28068.1,70.0521,0.399
3860000,61,385.297,-28059.1,49.5692,0.3892
3865000,61,372.326,-28068.5,62.2629,0.4042
3870000,54,350.13,-28064.5,51.0405,0.4058
3875000,51,333.548,-28070.2,57.0343,0.3738
3880000,49,319.675,-28080.4,44.5254,0.3866
3885000,45,281.804,-28083.4,44.6765,0.392
3890000,43,287.871,-28070.3,30.6611,0.375
3895000,46,301.129,-28075.9,40.9469,0.3704
3900000,53,341.084,-28088.4,47.3887,0.3852
3905000,57,380.037,-28076.6,56.3886,0.3994
3910000,57,386.878,-28067.5,63.2832,0.3988
3915000,51,339.254,-28053.1,51.8786,0.3852
3920000,52,337.373,-28036.5,46.9005,0.3832
3925000,52,345.394,-28035.7,46.5994,0.3846
3930000,55,360.676,-28054.3,49.1482,0.3956
3935000,59,377.254,-28051.1,48.5262,0.3922
3940000,59,381.687,-28067.8,52.4267,0.3846
3945000,68,447.844,-28053.5,46.819,0.4166
3950000,58,374.877,-28053.2,45.7659,0.4094
3955000,60,402.715,-28051.4,60.8437,0.4108
3960000,67,442.334,-28037.5,62.4473,0.3928
3965000,68,441.606,-28037.9,63.635,0.4002
3970000,64,405.266,-28039.5,53.9676,0.4058
3975000,70,444.565,-28036.3,75.0802,0.3968
3980000,72,462.497,-28043,66.0231,0.3956
3985000,71,449.309,-28080.9,76.2668,0.414
3990000,71,454.263,-28056.8,73.0771,0.414
3995000,65,405.41,-28053.1,56.2403,0.399
4000000,61,396.568,-28059,64.8711,0.4054
4005000,66,425.406,-28066.6,57.3092,0.3966
4010000,54,344.401,-28061.9,60.3098,0.3998
4015000,58,370.445,-28060,53.531,0.3994
4020000,68,431.167,-28058.3,71.449,0.4032
4025000,67,416.683,-28042.7,67.2145,0.3996
4030000,71,439.391,-28062.1,65.8241,0.3914
4035000,63,384.959,-28044.4,64.3958,0.39
4040000,54,339.588,-28056.6,37.9043,0.3794
4045000,56,352.802,-28056.8,50.9575,0.377
4050000,49,322.289,-28040.2,54.11,0.3738
4055000,61,394.763,-28058.5,69.8246,0.3772
4060000,55,367.692,-28075.9,57.629,0.3948
4065000,55,363.15,-28071.5,49.4644,0.3938
4070000,57,360.435,-28069.3,59.6332,0.373
4075000,55,353.03,-28059.5,52.7877,0.3954
4080000,51,324.117,-28081.5,49.2366,0.3764
4085000,50,328.937,-28072.5,52.1327,0.365
4090000,54,350.384,-28066.8,58.7577,0.3706
4095000,59,375.798,-28058.2,52.2632,0.3824
4100000,57,365.214,-28062.6,41.1298,0.3894
4105000,62,400.915,-28044.1,66.279,0.3992
4110000,60,383.913,-28071.4,55.9155,0.3874
4115000,58,356.231,-28064.1,62.7667,0.3846
4120000,68,431.513,-28064.6,71.744,0.4052
4125000,62,391.9,-28070.5,64.2867,0.4118
4130000,65,404.308,-28074.9,77.1509,0.3988
4135000,66,424.11,-28065.5,50.3977,0.3948
4140000,61,381.944,-28057.6,54.8562,0.3958
4145000,60,390.884,-28067.5,47.2872,0.3826
4150000,57,370.946,-28050.8,67.9991,0.3998
4155000,57,375.564,-28065.9,45.649,0.395
4160000,53,348.055,-28046.3,48.6519,0.3896
4165000,55,349.854,-28055.7,56.6753,0.3764
4170000,55,358.832,-28060.9,52.23,0.3918
4175000,58,382.598,-28058.8,71.7566,0.3824
4180000,61,393.59,-28044.1,61.641,0.3912
4185000,60,393.654,-28044.8,63.8884,0.3734
4190000,62,412.347,-28037.5,70.7391,0.4002
4195000,61,392.595,-28042.4,64.7605,0.3806
4200000,63,410.5,-28052,64.6593,0.383
4205000,65,426.573,-28032.2,55.0678,0.3854
4210000,67,433.423,-28042.8,66.8438,0.3888
4215000,72,473.969,-28056.9,71.2378,0.4016
4220000,68,443.708,-28041,78.5449,0.411
4225000,68,444.98,-28040.4,76.6282,0.402
4230000,69,435.536,-28040.1,62.9704,0.3952
4235000,62,391.115,-28048,48.7143,0.397
4240000,58,371.566,-28042.6,47.558,0.3848
4245000,66,417.992,-28048.1,65.9323,0.385
4250000,63,404.588,-28049.1,69.4288,0.3934
4255000,70,446.958,-28052.2,74.9461,0.396
4260000,62,403.368,-28041.8,58.5224,0.3874
4265000,61,394.1,-28043.5,53.0753,0.402
4270000,56,367.846,-28043.9,48.6261,0.3758
4275000,55,361.701,-28048.3,63.4348,0.385
4280000,58,380.884,-28052.3,44.1967,0.3844
4285000,51,330.957,-28046.3,59.1604,0.3782
4290000,65,422.709,-28054.2,64.5339,0.3804
4295000,61,387.776,-28053.4,56.0069,0.4028
4300000,63,392.943,-28053.2,69.5994,0.397
4305000,59,388.723,-28065.7,60.399,0.4046
4310000,63,405.642,-28056.7,53.6954,0.3986
4315000,62,414.388,-28064.7,45.1795,0.404
4320000,54,367.265,-28058,47.2133,0.3976
4325000,54,352.88,-28054.3,62.5507,0.3948
4330000,65,429.057,-28063.4,59.7354,0.403
4335000,63,413.899,-28069.4,64.9091,0.4252
4340000,64,414.652,-28058.6,51.23,0.4112
4345000,63,404.997,-28051.5,67.2291,0.4064
4350000,68,429.546,-28046.8,71.6202,0.3844
4355000,70,443.948,-28061.4,60.0916,0.398
4360000,69,441.603,-28059.8,54.0842,0.4158
4365000,59,362.359,-28064.6,58.2119,0.409
4370000,57,345.59,-28056.8,49.9887,0.3984
4375000,58,377.494,-28060.6,46.8788,0.3758
4380000,50,324.564,-28065.9,48.9866,0.3956
4385000,48,307.262,-28058.2,40.8585,0.3776
4390000,54,343.701,-28058.6,48.7485,0.3802
4395000,54,347.567,-28058.2,51.3747,0.3808
4400000,51,325.869,-28063.5,56.0077,0.3922
4405000,51,325.941,-28081.3,73.6637,0.3808
4410000,52,339.295,-28069.5,56.5654,0.388
4415000,55,343.94,-28066,48.3047,0.3956
4420000,54,352.588,-28052.9,58.4374,0.41
4425000,58,365.672,-28058.5,55.1168,0.4022
4430000,58,353.709,-28063.7,59.9648,0.4092
4435000,63,393.253,-28061.2,63.7342,0.3994
4440000,52,332.263,-28048.9,48.4791,0.3886
4445000,56,352.131,-28062.4,62.6847,0.372
4450000,58,354.703,-28059.9,58.6842,0.4022
4455000,70,433.255,-28072.1,76.6872,0.3842
4460000,73,440.506,-28068.8,60.6922,0.4196
4465000,83,532.1,-28056.9,90.0212,0.4224
4470000,79,506.299,-28050.5,74.9684,0.427
4475000,68,428.457,-28045.8,63.5552,0.4402
4480000,68,430.513,-28046,71.3019,0.4184
4485000,67,438.181,-28053.5,59.9652,0.4108
4490000,67,430.444,-28048.2,51.3374,0.4098
4495000,67,426.964,-28047,74.938,0.4092
4500000,66,410.825,-28050.6,64.5737,0.4178
4505000,69,430.506,-28045.9,63.0657,0.4034
4510000,73,455.309,-28067.4,63.4618,0.4026
4515000,76,476.331,-28073.1,72.8875,0.3966
4520000,81,512.246,-28064.7,74.7571,0.4252
4525000,77,484.108,-28073.9,67.6472,0.4246
4530000,80,507.581,-28071.3,80.4624,0.4234
4535000,80,499.582,-28065.5,82.0189,0.4154
4540000,74,465.504,-28056.2,61.0564,0.4214
4545000,68,435.728,-28063.7,71.3911,0.4202
4550000,70,445.681,-28076.2,67.5023,0.3956
4555000,69,443.314,-28049.7,74.8265,0.3946
4560000,68,435.502,-28055.6,82.8875,0.3922
4565000,64,422.522,-28051.5,67.0681,0.3978
4570000,62,404.221,-28046.7,69.182,0.3906
4575000,63,405.642,-28053.5,59.8639,0.3994
4580000,58,378.195,-28060.7,65.2629,0.4136
4585000,55,353.137,-28069.1,52.9519,0.399
4590000,53,333.139,-28078.6,42.1466,0.387
4595000,46,297.98,-28063.2,37.5561,0.3912
4600000,46,284.661,-28054.1,50.7981,0.3724
4605000,53,336.87,-28061.5,58.8256,0.3816
4610000,58,364.23,-28071.6,54.3136,0.3856
4615000,46,301.078,-28069,42.5944,0.3902
4620000,53,325.237,-28071.3,47.2822,0.3884
4625000,52,330.285,-28073.6,51.326,0.4122
4630000,52,313.916,-28068.7,70.7411,0.3792
4635000,57,363.404,-28070.9,49.977,0.3834
4640000,60,391.874,-28078.7,63.4584,0.403
4645000,57,356.369,-28076.8,56.1725,0.3946
4650000,60,372.099,-28085,55.1034,0.4032
4655000,46,299.125,-28075.6,52.947,0.4018
4660000,48,281.344,-28075.2,55.2969,0.3864
4665000,49,305.176,-28074.5,47.1039,0.3788
4670000,45,287.819,-28060.8,49.527,0.3782
4675000,50,314.546,-28079.2,45.8178,0.3932
4680000,52,317.372,-28066.6,43.0243,0.3966
4685000,57,352.854,-28066.4,61.5992,0.401
4690000,55,351.346,-28072.5,53.5757,0.3988
4695000,58,363.729,-28075.5,56.1865,0.3776
4700000,58,367.021,-28077,72.0106,0.407
4705000,65,407.134,-28087.2,64.1689,0.4122
4710000,59,372.927,-28053.2,58.1117,0.415
4715000,53,335.531,-28053.6,60.1686,0.3962
4720000,55,339.941,-28062.6,57.1746,0.389
4725000,51,323.417,-28070.8,49.9502,0.378
4730000,43,276.575,-28061.8,42.0208,0.3914
4735000,52,326.359,-28066.8,50.7232,0.3774
4740000,50,319.532,-28070.9,40.2344,0.3824
4745000,53,329.57,-28068.8,50.2896,0.3992
4750000,57,358.354,-28066.4,47.8271,0.4016
4755000,61,377.761,-28060.8,64.769,0.4074
4760000,63,406.409,-28050.1,52.0223,0.4124
4765000,55,343.262,-28050.7,49.2769,0.3924
4770000,58,362.579,-28054.2,53.1804,0.3778
4775000,63,401.205,-28064.4,58.2028,0.3844
4780000,60,369.062,-28054.6,50.8611,0.394
4785000,63,393.746,-28058.9,65.3392,0.391
4790000,66,418.809,-28043.8,58.1691,0.412
4795000,61,383.326,-28046.9,76.7207,0.3784
4800000,59,375.737,-28060.6,53.5298,0.3972
4805000,57,354.402,-28063.6,49.9944,0.3902
4810000,58,373.729,-28057.8,59.0496,0.3856
4815000,55,354.643,-28055.1,56.2546,0.3984
4820000,56,349.42,-28071.8,59.8752,0.3936
4825000,55,337.114,-28074.9,60.9976,0.3706
4830000,52,327.416,-28066.5,47.0429,0.398
4835000,54,330.096,-28064.9,51.4593,0.383
4840000,53,344.037,-28060.8,46.2914,0.407
4845000,48,306.922,-28061.2,47.9983,0.3864
4850000,55,365.044,-28052.3,54.7129,0.3966
4855000,61,381.456,-28060.8,62.85,0.4044
4860000,60,368.838,-28075.2,56.506,0.394
4865000,50,311.91,-28057.5,54.8779,0.3908
4870000,51,334.504,-28057.9,53.0154,0.3748
4875000,55,329.934,-28056.5,71.8373,0.3946
4880000,50,320.258,-28073.6,68.4975,0.3926
4885000,56,352.018,-28065.7,59.6174,0.4062
4890000,57,365.791,-28073.3,61.0062,0.3808
4895000,67,423.276,-28077.1,54.08,0.4126
4900000,54,348.757,-28092.1,65.0019,0.422
4905000,50,323.727,-28084,51.8305,0.396
4910000,53,336.29,-28099.1,61.4357,0.4104
4915000,56,348.24,-28085.8,48.5275,0.3962
4920000,55,325.891,-28098.1,60.358,0.4056
4925000,47,288.785,-28087.2,54.8646,0.3932
4930000,44,268.075,-28095.8,31.949,0.3762
4935000,52,327.947,-28098.1,38.4875,0.3846
4940000,54,336.288,-28087.4,56.8763,0.3912
4945000,60,382.619,-28086.1,64.1759,0.3928
4950000,47,303.01,-28078.9,52.1641,0.3992
4955000,47,289.424,-28094.6,49.0459,0.3922
4960000,54,344.021,-28093.1,54.9257,0.3952
4965000,46,294.32,-28093.3,49.513,0.3974
4970000,46,297.424,-28093.5,40.1873,0.3988
4975000,46,305.372,-28092.5,57.7367,0.4126
4980000,46,296.857,-28094.9,37.4405,0.3868
4985000,48,295.836,-28099.1,45.1753,0.3942
4990000,46,292.622,-28094.7,49.9543,0.386
4995000,46,294.957,-28094.6,49.2095,0.4016
5000000,39,247.257,-28093.7,36.1832,0.3884
5005000,35,232.921,-28099.3,34.6582,0.363
5010000,46,304.837,-28085.7,39.9873,0.3844
5015000,46,287.717,-28084.4,42.586,0.3948
5020000,45,284.564,-28081.6,43.0076,0.3702
5025000,39,253.248,-28076,36.9161,0.3816
5030000,43,266.035,-28074,41.7665,0.3616
5035000,43,275.754,-28058.8,33.601,0.3714
5040000,42,271.445,-28087.8,34.1066,0.3808
5045000,45,296.733,-28071.7,35.673,0.3756
5050000,48,310.454,-28078.4,44.8571,0.3844
5055000,50,310.775,-28085.4,48.1303,0.3754
5060000,47,310.457,-28048.4,37.7442,0.374
5065000,52,342.918,-28050.2,60.0326,0.3932
5070000,55,344.1,-28050.4,62.2875,0.389
5075000,56,349.06,-28045.5,61.9061,0.374
5080000,57,364.287,-28051.7,44.9037,0.3682
5085000,64,395.209,-28064.3,66.645,0.3992
5090000,60,379.099,-28051,59.0985,0.4008
5095000,72,445.342,-28058,69.1121,0.409
5100000,66,422.058,-28061.3,56.7462,0.3964
5105000,58,354.615,-28039.8,44.7637,0.4008
5110000,62,382.528,-28048.1,72.5922,0.3966
5115000,66,403.083,-28052.7,48.7723,0.3946
5120000,73,456.893,-28037.5,77.3998,0.4118
5125000,70,419.762,-28036.3,62.4835,0.394
5130000,72,449.495,-28044.7,66.5824,0.4012
5135000,65,401.054,-28051.6,81.029,0.4104
5140000,68,436.058,-28039.8,86.1104,0.3964
5145000,68,438.639,-28040.2,84.8492,0.4058
5150000,74,456.122,-28037.1,76.9354,0.4084
5155000,74,448.187,-28046.8,79.3463,0.4
5160000,69,444.199,-28044.4,65.9121,0.4078
5165000,81,517.323,-28047.4,86.9411,0.4192
5170000,78,509.499,-28036.9,78.1128,0.4228
5175000,80,497.078,-28037.1,88.1191,0.424
5180000,79,486.999,-28040.9,87.1627,0.4188
5185000,76,473.771,-28032.5,82.8403,0.406
5190000,78,484.207,-28038.8,81.0538,0.4104
5195000,78,477.711,-28046.6,73.6182,0.4136
5200000,75,474.119,-28026.5,69.2682,0.4208
5205000,72,442.745,-28036.2,70.129,0.3964
5210000,70,433.469,-28032.1,68.035,0.4036
5215000,71,451.899,-28064.5,81.0511,0.4168
5220000,71,455.162,-28059.1,68.2032,0.4174
5225000,68,435.01,-28047.5,62.978,0.4106
5230000,67,419.922,-28058.5,61.662,0.409
5235000,53,325.342,-28069.5,53.5002,0.402
5240000,54,337.136,-28078.7,45.4228,0.3924
5245000,53,321.745,-28072.6,56.1424,0.4128
5250000,51,327.706,-28077.2,49.1423,0.3904
5255000,51,322.178,-28067.9,50.8377,0.3912
5260000,50,327.002,-28083.4,45.445,0.4016
5265000,59,381.25,-28080.2,57.9915,0.4084
5270000,55,353.769,-28061.9,57.5242,0.4078
5275000,53,332.479,-28075.3,51.8094,0.3884
5280000,56,354.426,-28058.9,45.6855,0.4002
5285000,60,390.385,-28067.2,49.863,0.3924
5290000,69,443.088,-28053.4,93.4335,0.4046
5295000,78,496.789,-28057.5,80.1686,0.4196
5300000,66,435.886,-28071.4,63.5246,0.4248
5305000,69,455.27,-28054.6,64.3886,0.4038
5310000,67,423.501,-28059.8,78.4567,0.4012
5315000,61,391.15,-28081.1,55.2567,0.4012
5320000,52,346.344,-28071.1,50.2166,0.4026
5325000,58,367.049,-28068.9,70.8548,0.3794
5330000,59,375.051,-28058.9,55.3176,0.3892
