"","lambda_ClaDS","tiplabel"
"Plectrohyla_mykter",0.0798983294690725,"Plectrohyla_mykter"
"Plectrohyla_exquisita",0.0815821442149314,"Plectrohyla_exquisita"
"Plectrohyla_hartwegi",0.0800650536378011,"Plectrohyla_hartwegi"
"Plectrohyla_sagorum",0.0808577492050804,"Plectrohyla_sagorum"
"Plectrohyla_acanthodes",0.0815773185319487,"Plectrohyla_acanthodes"
"Plectrohyla_ixil",0.0867720049387374,"Plectrohyla_ixil"
"Plectrohyla_robertsorum",0.0864852182067623,"Plectrohyla_robertsorum"
"Plectrohyla_glandulosa",0.0817293666554445,"Plectrohyla_glandulosa"
"Plectrohyla_crassa",0.0818212349282169,"Plectrohyla_crassa"
"Plectrohyla_matudai",0.0851768565645987,"Plectrohyla_matudai"
"Plectrohyla_guatemalensis",0.0810134385637152,"Plectrohyla_guatemalensis"
"Plectrohyla_chrysopleura",0.078319035153257,"Plectrohyla_chrysopleura"
"Plectrohyla_cyanomma",0.0761409386471428,"Plectrohyla_cyanomma"
"Plectrohyla_pokomchi",0.077528836896625,"Plectrohyla_pokomchi"
"Plectrohyla_tecunumani",0.076751477468026,"Plectrohyla_tecunumani"
"Plectrohyla_pycnochila",0.0787486724284947,"Plectrohyla_pycnochila"
"Plectrohyla_psiloderma",0.0790357786820903,"Plectrohyla_psiloderma"
"Plectrohyla_cembra",0.0780771944312489,"Plectrohyla_cembra"
"Plectrohyla_avia",0.0669610555843753,"Plectrohyla_avia"
"Plectrohyla_lacertosa",0.0644428970854681,"Plectrohyla_lacertosa"
"Plectrohyla_ephemera",0.0660613796713971,"Plectrohyla_ephemera"
"Plectrohyla_labedactyla",0.0654381551883279,"Plectrohyla_labedactyla"
"Exerodonta_perkinsi",0.0680799202088884,"Exerodonta_perkinsi"
"Exerodonta_abdivita",0.0678523529461124,"Exerodonta_abdivita"
"Exerodonta_pinorum",0.0668692461440914,"Exerodonta_pinorum"
"Exerodonta_sumichrasti",0.0697163453915376,"Exerodonta_sumichrasti"
"Exerodonta_melanomma",0.0645635511005529,"Exerodonta_melanomma"
"Exerodonta_juanitae",0.0672786426599552,"Exerodonta_juanitae"
"Exerodonta_smaragdina",0.0660478019169728,"Exerodonta_smaragdina"
"Exerodonta_chimalapa",0.0657428731636453,"Exerodonta_chimalapa"
"Exerodonta_xera",0.0683268054907079,"Exerodonta_xera"
"Exerodonta_catracha",0.0697709379911997,"Exerodonta_catracha"
"Exerodonta_bivocata",0.0627461352998618,"Exerodonta_bivocata"
"Pseudacris_maculata",0.0718066210053159,"Pseudacris_maculata"
"Pseudacris_clarkii",0.0694077296052116,"Pseudacris_clarkii"
"Pseudacris_triseriata",0.0678989648898717,"Pseudacris_triseriata"
"Pseudacris_feriarum",0.0675069224124493,"Pseudacris_feriarum"
"Pseudacris_nigrita",0.0694373499681836,"Pseudacris_nigrita"
"Pseudacris_kalmi",0.0651927298536776,"Pseudacris_kalmi"
"Pseudacris_fouquettei",0.0631728838945418,"Pseudacris_fouquettei"
"Pseudacris_brimleyi",0.0641697056778013,"Pseudacris_brimleyi"
"Pseudacris_brachyphona",0.0644139346147749,"Pseudacris_brachyphona"
"Pseudacris_streckeri",0.0575180062213282,"Pseudacris_streckeri"
"Pseudacris_illinoensis",0.0572091126590511,"Pseudacris_illinoensis"
"Pseudacris_ornata",0.06048587363352,"Pseudacris_ornata"
"Pseudacris_ocularis",0.0537751293188277,"Pseudacris_ocularis"
"Pseudacris_crucifer",0.0561814625050177,"Pseudacris_crucifer"
"Pseudacris_regilla",0.0562313951905099,"Pseudacris_regilla"
"Pseudacris_cadaverina",0.0538729689473743,"Pseudacris_cadaverina"
"Acris_crepitans",0.0546220884823015,"Acris_crepitans"
"Acris_blanchardi",0.0534585301401011,"Acris_blanchardi"
"Acris_gryllus",0.0550576123283983,"Acris_gryllus"
"Osteocephalus_vilarsi",0.090462274264401,"Osteocephalus_vilarsi"
"Osteocephalus_cannatellai",0.0919919627325624,"Osteocephalus_cannatellai"
"Osteocephalus_verruciger",0.0904471721879243,"Osteocephalus_verruciger"
"Osteocephalus_buckleyi",0.0880370028185828,"Osteocephalus_buckleyi"
"Osteocephalus_vilmae",0.0885514295937624,"Osteocephalus_vilmae"
"Osteocephalus_germani",0.0872146086358714,"Osteocephalus_germani"
"Osteocephalus_cabrerai",0.0904175844489169,"Osteocephalus_cabrerai"
"Osteocephalus_helenae",0.084959086597971,"Osteocephalus_helenae"
"Osteocephalus_festae",0.0871592553354354,"Osteocephalus_festae"
"Osteocephalus_mutabor",0.0833410960352423,"Osteocephalus_mutabor"
"Osteocephalus_carri",0.0828398895744785,"Osteocephalus_carri"
"Osteocephalus_mimeticus",0.0791152500850918,"Osteocephalus_mimeticus"
"Osteocephalus_fuscifacies",0.073867007002186,"Osteocephalus_fuscifacies"
"Osteocephalus_deridens",0.0706089228323298,"Osteocephalus_deridens"
"Osteocephalus_leoniae",0.0795438083886075,"Osteocephalus_leoniae"
"Osteocephalus_planiceps",0.0803802858595555,"Osteocephalus_planiceps"
"Osteocephalus_castaneicola",0.0760367947921379,"Osteocephalus_castaneicola"
"Osteocephalus_leprieurii",0.0724424640414251,"Osteocephalus_leprieurii"
"Osteocephalus_yasuni",0.0744216047401016,"Osteocephalus_yasuni"
"Osteocephalus_heyeri",0.0693060735847032,"Osteocephalus_heyeri"
"Osteocephalus_subtilis",0.0738692387642435,"Osteocephalus_subtilis"
"Osteocephalus_alboguttatus",0.0761882794603436,"Osteocephalus_alboguttatus"
"Osteocephalus_taurinus",0.0697773844811561,"Osteocephalus_taurinus"
"Osteocephalus_oophagus",0.0670321008938816,"Osteocephalus_oophagus"
"Osteocephalus_duellmani",0.0691807458407868,"Osteocephalus_duellmani"
"Tepuihyla_rodriguezi",0.0739354322143407,"Tepuihyla_rodriguezi"
"Tepuihyla_talbergae",0.08098628040836,"Tepuihyla_talbergae"
"Tepuihyla_rimarum",0.076053866819147,"Tepuihyla_rimarum"
"Tepuihyla_edelcae",0.0731686145297294,"Tepuihyla_edelcae"
"Tepuihyla_galani",0.0753759297110273,"Tepuihyla_galani"
"Tepuihyla_aecii",0.0777327689032052,"Tepuihyla_aecii"
"Tepuihyla_celsae",0.0702984704482886,"Tepuihyla_celsae"
"Tepuihyla_exophthalma",0.0683855494360591,"Tepuihyla_exophthalma"
"Tepuihyla_luteolabris",0.0663195961035687,"Tepuihyla_luteolabris"
"Osteopilus_marianae",0.0501434333842391,"Osteopilus_marianae"
"Osteopilus_wilderi",0.0532339531852238,"Osteopilus_wilderi"
"Osteopilus_crucialis",0.0519593154086497,"Osteopilus_crucialis"
"Osteopilus_pulchrilineatus",0.0538574200049179,"Osteopilus_pulchrilineatus"
"Osteopilus_dominicensis",0.0529103073107386,"Osteopilus_dominicensis"
"Osteopilus_septentrionalis",0.0577995151795578,"Osteopilus_septentrionalis"
"Osteopilus_ocellatus",0.0583933194041224,"Osteopilus_ocellatus"
"Osteopilus_vastus",0.0609242925068524,"Osteopilus_vastus"
"Phyllodytes_melanomystax",0.0780551406276111,"Phyllodytes_melanomystax"
"Phyllodytes_punctatus",0.0784339703590826,"Phyllodytes_punctatus"
"Phyllodytes_brevirostris",0.0727639824305011,"Phyllodytes_brevirostris"
"Phyllodytes_tuberculosus",0.0738440260305771,"Phyllodytes_tuberculosus"
"Phyllodytes_acuminatus",0.0720430487773227,"Phyllodytes_acuminatus"
"Phyllodytes_edelmoi",0.0704058735727171,"Phyllodytes_edelmoi"
"Phyllodytes_kautskyi",0.0710678293916639,"Phyllodytes_kautskyi"
"Phyllodytes_wuchereri",0.0704851208098401,"Phyllodytes_wuchereri"
"Phyllodytes_luteolus",0.0711792851663094,"Phyllodytes_luteolus"
"Phyllodytes_maculosus",0.0713805550051269,"Phyllodytes_maculosus"
"Phyllodytes_gyrinaethes",0.0647747968779753,"Phyllodytes_gyrinaethes"
"Dryaderces_pearsoni",0.0619737078966944,"Dryaderces_pearsoni"
"Dryaderces_inframaculatus",0.0637602431615133,"Dryaderces_inframaculatus"
"Itapotihyla_langsdorffii",0.0616363336436964,"Itapotihyla_langsdorffii"
"Trachycephalus_mambaiensis",0.0724983838171529,"Trachycephalus_mambaiensis"
"Trachycephalus_hadroceps",0.0750560150038115,"Trachycephalus_hadroceps"
"Trachycephalus_venulosus",0.073989595085508,"Trachycephalus_venulosus"
"Trachycephalus_helioi",0.0737413070669459,"Trachycephalus_helioi"
"Trachycephalus_resinifictrix",0.0706621972303597,"Trachycephalus_resinifictrix"
"Trachycephalus_imitatrix",0.0689409213083283,"Trachycephalus_imitatrix"
"Trachycephalus_mesophaeus",0.0702189113375073,"Trachycephalus_mesophaeus"
"Trachycephalus_atlas",0.0687190788980715,"Trachycephalus_atlas"
"Trachycephalus_nigromaculatus",0.0732530497517719,"Trachycephalus_nigromaculatus"
"Trachycephalus_dibernardoi",0.0732452233465613,"Trachycephalus_dibernardoi"
"Trachycephalus_cunauaru",0.0630424807594126,"Trachycephalus_cunauaru"
"Trachycephalus_lepidus",0.0597593698495283,"Trachycephalus_lepidus"
"Trachycephalus_coriaceus",0.062555851332184,"Trachycephalus_coriaceus"
"Trachycephalus_jordani",0.061433128468514,"Trachycephalus_jordani"
"Corythomantis_greeningi",0.0552280938318685,"Corythomantis_greeningi"
"Corythomantis_galeata",0.060110928597336,"Corythomantis_galeata"
"Aparasphenodon_arapapa",0.0567011693074918,"Aparasphenodon_arapapa"
"Aparasphenodon_brunoi",0.064998375025862,"Aparasphenodon_brunoi"
"Aparasphenodon_venezolanus",0.0617021341536305,"Aparasphenodon_venezolanus"
"Aparasphenodon_pomba",0.061377038750202,"Aparasphenodon_pomba"
"Aparasphenodon_bokermanni",0.0617563029355505,"Aparasphenodon_bokermanni"
"Nyctimantis_rugiceps",0.058998125758767,"Nyctimantis_rugiceps"
"Argenteohyla_siemersi",0.0569810469487735,"Argenteohyla_siemersi"
"Phytotriades_auratus",0.0590958753592527,"Phytotriades_auratus"
"Scinax_trapicheiroi",0.100681095216229,"Scinax_trapicheiroi"
"Scinax_lutzorum",0.0927385342285319,"Scinax_lutzorum"
"Scinax_cuspidatus",0.0953763152391428,"Scinax_cuspidatus"
"Scinax_littoralis",0.0964441453325648,"Scinax_littoralis"
"Scinax_duartei",0.096281884951685,"Scinax_duartei"
"Scinax_caldarum",0.0955891144611467,"Scinax_caldarum"
"Scinax_camposseabrai",0.0858305655795811,"Scinax_camposseabrai"
"Scinax_canastrensis",0.0944575786438875,"Scinax_canastrensis"
"Scinax_similis",0.0836879005293914,"Scinax_similis"
"Scinax_trilineatus",0.0872351190131226,"Scinax_trilineatus"
"Scinax_hiemalis",0.0840441785548419,"Scinax_hiemalis"
"Scinax_danae",0.0739360218149029,"Scinax_danae"
"Scinax_agilis",0.0814154947623813,"Scinax_agilis"
"Scinax_pusillus",0.0814709009707061,"Scinax_pusillus"
"Scinax_cosenzai",0.0785084174005761,"Scinax_cosenzai"
"Scinax_hayii",0.0756320979004157,"Scinax_hayii"
"Scinax_kennedyi",0.07892395707555,"Scinax_kennedyi"
"Scinax_flavoguttatus",0.0842372493895028,"Scinax_flavoguttatus"
"Scinax_curicica",0.084938249445818,"Scinax_curicica"
"Scinax_pedromedinae",0.0837239740185851,"Scinax_pedromedinae"
"Scinax_luizotavioi",0.0838384831272931,"Scinax_luizotavioi"
"Scinax_juncae",0.0757057927671789,"Scinax_juncae"
"Scinax_funereus",0.0765852720948109,"Scinax_funereus"
"Scinax_chiquitanus",0.0789982705675034,"Scinax_chiquitanus"
"Scinax_oreites",0.0781884354518554,"Scinax_oreites"
"Scinax_ictericus",0.0757329967226576,"Scinax_ictericus"
"Scinax_fuscomarginatus",0.0770529966104481,"Scinax_fuscomarginatus"
"Scinax_x-signatus",0.0723292651902166,"Scinax_x-signatus"
"Scinax_ruber",0.0718094340841519,"Scinax_ruber"
"Scinax_wandae",0.0724592132291264,"Scinax_wandae"
"Scinax_nasicus",0.0692906193746444,"Scinax_nasicus"
"Scinax_atratus",0.0663161391905578,"Scinax_atratus"
"Scinax_argyreornatus",0.0669199238131159,"Scinax_argyreornatus"
"Scinax_rizibilis",0.0674717354872374,"Scinax_rizibilis"
"Scinax_blairi",0.0711691384486985,"Scinax_blairi"
"Scinax_fuscovarius",0.0748443471647659,"Scinax_fuscovarius"
"Scinax_alter",0.0701052739692187,"Scinax_alter"
"Scinax_lindsayi",0.0722791785051645,"Scinax_lindsayi"
"Scinax_humilis",0.0758907049493727,"Scinax_humilis"
"Scinax_parkeri",0.0750917741389408,"Scinax_parkeri"
"Scinax_cretatus",0.0715922821328839,"Scinax_cretatus"
"Scinax_angrensis",0.0719120118593163,"Scinax_angrensis"
"Scinax_pinima",0.0745518280865121,"Scinax_pinima"
"Scinax_boesemani",0.0713981582746554,"Scinax_boesemani"
"Scinax_granulatus",0.0701858404230792,"Scinax_granulatus"
"Scinax_tigrinus",0.0674531403179985,"Scinax_tigrinus"
"Scinax_machadoi",0.0720044540169266,"Scinax_machadoi"
"Scinax_staufferi",0.0653737718144165,"Scinax_staufferi"
"Scinax_iquitorum",0.0673281107951245,"Scinax_iquitorum"
"Scinax_cruentommus",0.0620427464313242,"Scinax_cruentommus"
"Scinax_eurydice",0.0665487905953066,"Scinax_eurydice"
"Scinax_brieni",0.0693552276776346,"Scinax_brieni"
"Scinax_skaios",0.0678360288535026,"Scinax_skaios"
"Scinax_kautskyi",0.0645851882607524,"Scinax_kautskyi"
"Scinax_cardosoi",0.073496238967119,"Scinax_cardosoi"
"Scinax_auratus",0.0703963416237211,"Scinax_auratus"
"Scinax_tripui",0.0723929709892969,"Scinax_tripui"
"Scinax_dolloi",0.0704500073858687,"Scinax_dolloi"
"Scinax_insperatus",0.0747308897651574,"Scinax_insperatus"
"Scinax_elaeochroa",0.0698953735844589,"Scinax_elaeochroa"
"Scinax_jureia",0.0737780303418666,"Scinax_jureia"
"Scinax_heyeri",0.0702671893518475,"Scinax_heyeri"
"Scinax_tupinamba",0.0703118888983686,"Scinax_tupinamba"
"Scinax_strigilatus",0.0691647968177809,"Scinax_strigilatus"
"Scinax_ranki",0.0680630950056716,"Scinax_ranki"
"Scinax_squalirostris",0.0648139886811421,"Scinax_squalirostris"
"Scinax_v-signatus",0.0623612513122284,"Scinax_v-signatus"
"Scinax_tymbamirim",0.0678655290036788,"Scinax_tymbamirim"
"Scinax_cabralensis",0.0660134081454531,"Scinax_cabralensis"
"Scinax_aromothyella",0.0622289533575792,"Scinax_aromothyella"
"Scinax_arduous",0.0658580058771588,"Scinax_arduous"
"Scinax_crospedospilus",0.065604771079831,"Scinax_crospedospilus"
"Scinax_imbegue",0.0791308298410319,"Scinax_imbegue"
"Scinax_proboscideus",0.0796940982366549,"Scinax_proboscideus"
"Scinax_centralis",0.0776706774152766,"Scinax_centralis"
"Scinax_garbei",0.0755324692606262,"Scinax_garbei"
"Scinax_jolyi",0.082129288604847,"Scinax_jolyi"
"Scinax_ariadne",0.0759653228321343,"Scinax_ariadne"
"Scinax_rostratus",0.0740446205356881,"Scinax_rostratus"
"Scinax_maracaya",0.0761408298526021,"Scinax_maracaya"
"Scinax_altae",0.0771040699809697,"Scinax_altae"
"Scinax_boulengeri",0.0812367123192037,"Scinax_boulengeri"
"Scinax_castroviejoi",0.0771523146062272,"Scinax_castroviejoi"
"Scinax_sugillatus",0.0787510106205008,"Scinax_sugillatus"
"Scinax_pachycrus",0.0765204224604909,"Scinax_pachycrus"
"Scinax_baumgardneri",0.0724856533761511,"Scinax_baumgardneri"
"Scinax_nebulosus",0.0682905245878474,"Scinax_nebulosus"
"Scinax_quinquefasciatus",0.0670688812316182,"Scinax_quinquefasciatus"
"Scinax_melloi",0.0684113318600622,"Scinax_melloi"
"Scinax_exiguus",0.0626688167416979,"Scinax_exiguus"
"Scinax_rogerioi",0.0648492895861493,"Scinax_rogerioi"
"Scinax_acuminatus",0.0679211639030902,"Scinax_acuminatus"
"Scinax_karenanneae",0.0663987686591598,"Scinax_karenanneae"
"Scinax_alcatraz",0.0581616774642885,"Scinax_alcatraz"
"Scinax_uruguayus",0.0626866966481441,"Scinax_uruguayus"
"Scinax_muriciensis",0.0659788638980231,"Scinax_muriciensis"
"Scinax_carnevallii",0.0628302835474185,"Scinax_carnevallii"
"Scinax_longilineus",0.0617559477010787,"Scinax_longilineus"
"Scinax_manriquei",0.0629870824963678,"Scinax_manriquei"
"Scinax_littoreus",0.0626422245915497,"Scinax_littoreus"
"Scinax_albicans",0.0681118186213695,"Scinax_albicans"
"Scinax_catharinae",0.0666604929492296,"Scinax_catharinae"
"Scinax_pombali",0.0657200605617291,"Scinax_pombali"
"Scinax_berthae",0.0608416011516303,"Scinax_berthae"
"Scinax_constrictus",0.0668276923912595,"Scinax_constrictus"
"Scinax_belloni",0.064358413703915,"Scinax_belloni"
"Scinax_obtriangulatus",0.061451393034626,"Scinax_obtriangulatus"
"Scinax_peixotoi",0.0634456712134118,"Scinax_peixotoi"
"Scinax_faivovichi",0.0653236290338628,"Scinax_faivovichi"
"Scinax_perpusillus",0.0649115045599387,"Scinax_perpusillus"
"Scinax_perereca",0.0697564319470242,"Scinax_perereca"
"Sphaenorhynchus_platycephalus",0.050964556671023,"Sphaenorhynchus_platycephalus"
"Sphaenorhynchus_prasinus",0.0514754757623195,"Sphaenorhynchus_prasinus"
"Sphaenorhynchus_lacteus",0.0533669670536039,"Sphaenorhynchus_lacteus"
"Sphaenorhynchus_mirim",0.0532740058503593,"Sphaenorhynchus_mirim"
"Sphaenorhynchus_dorisae",0.0527093104353248,"Sphaenorhynchus_dorisae"
"Sphaenorhynchus_pauloalvini",0.0528581374397866,"Sphaenorhynchus_pauloalvini"
"Sphaenorhynchus_orophilus",0.052706302233075,"Sphaenorhynchus_orophilus"
"Sphaenorhynchus_bromelicola",0.0518932942592339,"Sphaenorhynchus_bromelicola"
"Sphaenorhynchus_carneus",0.0534519282979182,"Sphaenorhynchus_carneus"
"Sphaenorhynchus_planicola",0.0547154446378757,"Sphaenorhynchus_planicola"
"Sphaenorhynchus_caramaschii",0.0549245827110357,"Sphaenorhynchus_caramaschii"
"Sphaenorhynchus_botocudo",0.0550894351868795,"Sphaenorhynchus_botocudo"
"Sphaenorhynchus_palustris",0.0527424761680195,"Sphaenorhynchus_palustris"
"Sphaenorhynchus_surdus",0.0541738824809828,"Sphaenorhynchus_surdus"
"Dendropsophus_haraldschultzi",0.0714588285016968,"Dendropsophus_haraldschultzi"
"Dendropsophus_sanborni",0.0707394197067175,"Dendropsophus_sanborni"
"Dendropsophus_rubicundulus",0.067599523400718,"Dendropsophus_rubicundulus"
"Dendropsophus_tritaeniatus",0.0659488556027021,"Dendropsophus_tritaeniatus"
"Dendropsophus_minusculus",0.0740068192058563,"Dendropsophus_minusculus"
"Dendropsophus_joannae",0.0686491520864509,"Dendropsophus_joannae"
"Dendropsophus_juliani",0.0721863218159204,"Dendropsophus_juliani"
"Dendropsophus_meridianus",0.0698719615643804,"Dendropsophus_meridianus"
"Dendropsophus_acreanus",0.0662525928622528,"Dendropsophus_acreanus"
"Dendropsophus_bipunctatus",0.0696381625099667,"Dendropsophus_bipunctatus"
"Dendropsophus_berthalutzae",0.0657585295260346,"Dendropsophus_berthalutzae"
"Dendropsophus_mathiassoni",0.0688955182859485,"Dendropsophus_mathiassoni"
"Dendropsophus_reichlei",0.0733556116141277,"Dendropsophus_reichlei"
"Dendropsophus_soaresi",0.0709002803485755,"Dendropsophus_soaresi"
"Dendropsophus_virolinensis",0.0691447907549895,"Dendropsophus_virolinensis"
"Dendropsophus_walfordi",0.0681976225978071,"Dendropsophus_walfordi"
"Dendropsophus_nanus",0.0681505597731457,"Dendropsophus_nanus"
"Dendropsophus_riveroi",0.0659950648109024,"Dendropsophus_riveroi"
"Dendropsophus_gaucheri",0.0687889983349071,"Dendropsophus_gaucheri"
"Dendropsophus_branneri",0.0690388677497283,"Dendropsophus_branneri"
"Dendropsophus_phlebodes",0.0667574553997527,"Dendropsophus_phlebodes"
"Dendropsophus_cerradensis",0.0613558637058308,"Dendropsophus_cerradensis"
"Dendropsophus_microcephalus",0.0638776168041148,"Dendropsophus_microcephalus"
"Dendropsophus_battersbyi",0.0640467482622142,"Dendropsophus_battersbyi"
"Dendropsophus_rhodopeplus",0.0635477813520223,"Dendropsophus_rhodopeplus"
"Dendropsophus_stingi",0.0633938049164948,"Dendropsophus_stingi"
"Dendropsophus_robertmertensi",0.0627127466273051,"Dendropsophus_robertmertensi"
"Dendropsophus_sartori",0.0673655205389337,"Dendropsophus_sartori"
"Dendropsophus_cachimbo",0.064393031188709,"Dendropsophus_cachimbo"
"Dendropsophus_leali",0.0670414268067649,"Dendropsophus_leali"
"Dendropsophus_anceps",0.0679544005466506,"Dendropsophus_anceps"
"Dendropsophus_pauiniensis",0.0692522349222965,"Dendropsophus_pauiniensis"
"Dendropsophus_luteoocellatus",0.0689176557179278,"Dendropsophus_luteoocellatus"
"Dendropsophus_nahdereri",0.0651082612211987,"Dendropsophus_nahdereri"
"Dendropsophus_schubarti",0.0688781663555294,"Dendropsophus_schubarti"
"Dendropsophus_garagoensis",0.0683580927710738,"Dendropsophus_garagoensis"
"Dendropsophus_minutus",0.066617307122994,"Dendropsophus_minutus"
"Dendropsophus_bifurcus",0.064405325414845,"Dendropsophus_bifurcus"
"Dendropsophus_manonegra",0.0639334545129885,"Dendropsophus_manonegra"
"Dendropsophus_norandinus",0.0668898548302534,"Dendropsophus_norandinus"
"Dendropsophus_tintinnabulum",0.0623260894693527,"Dendropsophus_tintinnabulum"
"Dendropsophus_sarayacuensis",0.0642564378952742,"Dendropsophus_sarayacuensis"
"Dendropsophus_ebraccatus",0.0661978006834079,"Dendropsophus_ebraccatus"
"Dendropsophus_praestans",0.0625656120533149,"Dendropsophus_praestans"
"Dendropsophus_ruschii",0.0589352746100113,"Dendropsophus_ruschii"
"Dendropsophus_imitator",0.0643581869528207,"Dendropsophus_imitator"
"Dendropsophus_leucophyllatus",0.0656329531494158,"Dendropsophus_leucophyllatus"
"Dendropsophus_triangulum",0.0689971687545752,"Dendropsophus_triangulum"
"Dendropsophus_bogerti",0.0647432031176297,"Dendropsophus_bogerti"
"Dendropsophus_salli",0.058819684056593,"Dendropsophus_salli"
"Dendropsophus_dutrai",0.0640996407804149,"Dendropsophus_dutrai"
"Dendropsophus_elegans",0.0654067759482677,"Dendropsophus_elegans"
"Dendropsophus_timbeba",0.0654383310763539,"Dendropsophus_timbeba"
"Dendropsophus_elianeae",0.0725515455156457,"Dendropsophus_elianeae"
"Dendropsophus_miyatai",0.0677246031482994,"Dendropsophus_miyatai"
"Dendropsophus_yaracuyanus",0.0677444773091462,"Dendropsophus_yaracuyanus"
"Dendropsophus_warreni",0.0710860135775485,"Dendropsophus_warreni"
"Dendropsophus_pseudomeridianus",0.0675995732792625,"Dendropsophus_pseudomeridianus"
"Dendropsophus_werneri",0.0683299288666521,"Dendropsophus_werneri"
"Dendropsophus_araguaya",0.0681374983749305,"Dendropsophus_araguaya"
